participantId,experimentId,segment_index,tab,start_ms,end_ms,duration_ms
66cdf006dc37b68c08c84ac5,8oGYYKjEy5AT1fjaEV81,1,chat,1766432656970.0,1766432658203.0,1233.0
66cdf006dc37b68c08c84ac5,8oGYYKjEy5AT1fjaEV81,2,reading,1766432658203.0,1766432712730.0,54527.0
66cdf006dc37b68c08c84ac5,8oGYYKjEy5AT1fjaEV81,3,chat,1766432712730.0,1766432712806.0,76.0
66cdf006dc37b68c08c84ac5,8oGYYKjEy5AT1fjaEV81,4,reading,1766432712806.0,1766432750195.0,37389.0
66cdf006dc37b68c08c84ac5,8oGYYKjEy5AT1fjaEV81,5,chat,1766432750195.0,1766432751401.0,1206.0
66cdf006dc37b68c08c84ac5,8oGYYKjEy5AT1fjaEV81,6,reading,1766432751401.0,1766432772221.0,20820.0
66cdf006dc37b68c08c84ac5,8oGYYKjEy5AT1fjaEV81,7,chat,1766432772221.0,1766432792112.0,19891.0
66cdf006dc37b68c08c84ac5,8oGYYKjEy5AT1fjaEV81,8,reading,1766432792112.0,1766432792865.0,753.0
66cdf006dc37b68c08c84ac5,8oGYYKjEy5AT1fjaEV81,9,chat,1766432792865.0,1766432793269.0,404.0
66cdf006dc37b68c08c84ac5,8oGYYKjEy5AT1fjaEV81,10,reading,1766432793269.0,1766432797953.0,4684.0
66cdf006dc37b68c08c84ac5,8oGYYKjEy5AT1fjaEV81,11,chat,1766432797953.0,1766432816553.0,18600.0
66cdf006dc37b68c08c84ac5,8oGYYKjEy5AT1fjaEV81,12,reading,1766432816553.0,1766432849888.0,33335.0
66cdf006dc37b68c08c84ac5,8oGYYKjEy5AT1fjaEV81,13,chat,1766432849888.0,1766432871889.0,22001.0
66cdf006dc37b68c08c84ac5,8oGYYKjEy5AT1fjaEV81,14,reading,1766432871889.0,1766432879241.0,7352.0
66cdf006dc37b68c08c84ac5,8oGYYKjEy5AT1fjaEV81,15,chat,1766432879241.0,1766432894295.0,15054.0
66cdf006dc37b68c08c84ac5,8oGYYKjEy5AT1fjaEV81,16,reading,1766432894295.0,1766432894849.0,554.0
66cdf006dc37b68c08c84ac5,8oGYYKjEy5AT1fjaEV81,17,chat,1766432894849.0,1766432895046.0,197.0
66cdf006dc37b68c08c84ac5,8oGYYKjEy5AT1fjaEV81,18,reading,1766432895046.0,1766432909653.0,14607.0
66cdf006dc37b68c08c84ac5,8oGYYKjEy5AT1fjaEV81,19,chat,1766432909653.0,1766432910004.0,351.0
66cdf006dc37b68c08c84ac5,8oGYYKjEy5AT1fjaEV81,20,reading,1766432910004.0,1766432954560.0,44556.0
66cdf006dc37b68c08c84ac5,8oGYYKjEy5AT1fjaEV81,21,chat,1766432954560.0,1766432955244.0,684.0
66cdf006dc37b68c08c84ac5,8oGYYKjEy5AT1fjaEV81,22,reading,1766432955244.0,1766432999223.0,43979.0
66cdf006dc37b68c08c84ac5,8oGYYKjEy5AT1fjaEV81,23,chat,1766432999223.0,1766432999754.0,531.0
66cdf006dc37b68c08c84ac5,8oGYYKjEy5AT1fjaEV81,24,reading,1766432999754.0,1766433000896.0,1142.0
66cdf006dc37b68c08c84ac5,8oGYYKjEy5AT1fjaEV81,25,chat,1766433000896.0,1766433002324.0,1428.0
66cdf006dc37b68c08c84ac5,8oGYYKjEy5AT1fjaEV81,26,reading,1766433002324.0,1766433008561.0,6237.0
66cdf006dc37b68c08c84ac5,8oGYYKjEy5AT1fjaEV81,27,chat,1766433008561.0,1766433023623.0,15062.0
66cdf006dc37b68c08c84ac5,8oGYYKjEy5AT1fjaEV81,28,reading,1766433023623.0,1766433032630.0,9007.0
66cdf006dc37b68c08c84ac5,8oGYYKjEy5AT1fjaEV81,29,chat,1766433032630.0,1766433033439.0,809.0
66cdf006dc37b68c08c84ac5,8oGYYKjEy5AT1fjaEV81,30,reading,1766433033439.0,1766433034673.0,1234.0
66cdf006dc37b68c08c84ac5,8oGYYKjEy5AT1fjaEV81,31,chat,1766433034673.0,1766433049249.0,14576.0
66cdf006dc37b68c08c84ac5,8oGYYKjEy5AT1fjaEV81,32,reading,1766433049249.0,1766433054354.0,5105.0
66cdf006dc37b68c08c84ac5,8oGYYKjEy5AT1fjaEV81,33,chat,1766433054354.0,1766433054633.0,279.0
66cdf006dc37b68c08c84ac5,8oGYYKjEy5AT1fjaEV81,34,reading,1766433054633.0,1766433086585.0,31952.0
66cdf006dc37b68c08c84ac5,8oGYYKjEy5AT1fjaEV81,35,chat,1766433086585.0,1766433086986.0,401.0
66cdf006dc37b68c08c84ac5,8oGYYKjEy5AT1fjaEV81,36,reading,1766433086986.0,1766433164346.0,77360.0
66cdf006dc37b68c08c84ac5,8oGYYKjEy5AT1fjaEV81,37,chat,1766433164346.0,1766433196399.0,32053.0
66cdf006dc37b68c08c84ac5,8oGYYKjEy5AT1fjaEV81,38,reading,1766433196399.0,1766433232971.0,36572.0
66cdf006dc37b68c08c84ac5,8oGYYKjEy5AT1fjaEV81,39,chat,1766433232971.0,1766433233297.0,326.0
66cdf006dc37b68c08c84ac5,8oGYYKjEy5AT1fjaEV81,40,reading,1766433233297.0,1766433257577.0,24280.0
66cdf006dc37b68c08c84ac5,8oGYYKjEy5AT1fjaEV81,41,chat,1766433257577.0,1766433314646.0,57069.0
66cdf006dc37b68c08c84ac5,8oGYYKjEy5AT1fjaEV81,42,reading,1766433314646.0,1766433330735.0,16089.0
66cdf006dc37b68c08c84ac5,8oGYYKjEy5AT1fjaEV81,43,chat,1766433330735.0,1766433331084.0,349.0
66cdf006dc37b68c08c84ac5,8oGYYKjEy5AT1fjaEV81,44,reading,1766433331084.0,1766433338958.0,7874.0
66cdf006dc37b68c08c84ac5,8oGYYKjEy5AT1fjaEV81,45,chat,1766433338958.0,1766433339184.0,226.0
66cdf006dc37b68c08c84ac5,8oGYYKjEy5AT1fjaEV81,46,reading,1766433339184.0,1766433351654.0,12470.0
66cdf006dc37b68c08c84ac5,8oGYYKjEy5AT1fjaEV81,47,chat,1766433351654.0,1766433352407.0,753.0
66cdf006dc37b68c08c84ac5,8oGYYKjEy5AT1fjaEV81,48,reading,1766433352407.0,1766433427935.0,75528.0
66cdf006dc37b68c08c84ac5,8oGYYKjEy5AT1fjaEV81,49,chat,1766433427935.0,1766433428276.0,341.0
66cdf006dc37b68c08c84ac5,8oGYYKjEy5AT1fjaEV81,50,reading,1766433428276.0,1766433431524.0,3248.0
66cdf006dc37b68c08c84ac5,8oGYYKjEy5AT1fjaEV81,51,chat,1766433431524.0,1766433431726.0,202.0
66cdf006dc37b68c08c84ac5,8oGYYKjEy5AT1fjaEV81,52,reading,1766433431726.0,1766433442836.0,11110.0
66cdf006dc37b68c08c84ac5,8oGYYKjEy5AT1fjaEV81,53,chat,1766433442836.0,1766433539208.0,96372.0
66cdf006dc37b68c08c84ac5,8oGYYKjEy5AT1fjaEV81,54,reading,1766433539208.0,1766433550182.0,10974.0
66cdf006dc37b68c08c84ac5,8oGYYKjEy5AT1fjaEV81,55,chat,1766433550182.0,1766433550533.0,351.0
66cdf006dc37b68c08c84ac5,8oGYYKjEy5AT1fjaEV81,56,reading,1766433550533.0,1766433625963.0,75430.0
66cdf006dc37b68c08c84ac5,8oGYYKjEy5AT1fjaEV81,57,chat,1766433625963.0,1766433629233.0,3270.0
66cdf006dc37b68c08c84ac5,8oGYYKjEy5AT1fjaEV81,58,reading,1766433629233.0,1766433664606.0,35373.0
66cdf006dc37b68c08c84ac5,8oGYYKjEy5AT1fjaEV81,59,chat,1766433664606.0,1766433672484.0,7878.0
66cdf006dc37b68c08c84ac5,8oGYYKjEy5AT1fjaEV81,60,reading,1766433672484.0,1766433699776.0,27292.0
66cdf006dc37b68c08c84ac5,8oGYYKjEy5AT1fjaEV81,61,chat,1766433699776.0,1766433700375.0,599.0
66cdf006dc37b68c08c84ac5,8oGYYKjEy5AT1fjaEV81,62,reading,1766433700375.0,1766433722130.0,21755.0
66cdf006dc37b68c08c84ac5,8oGYYKjEy5AT1fjaEV81,63,chat,1766433722130.0,1766433723308.0,1178.0
66cdf006dc37b68c08c84ac5,8oGYYKjEy5AT1fjaEV81,64,reading,1766433723308.0,1766433727512.0,4204.0
66cdf006dc37b68c08c84ac5,8oGYYKjEy5AT1fjaEV81,65,chat,1766433727512.0,1766433727790.0,278.0
66cdf006dc37b68c08c84ac5,8oGYYKjEy5AT1fjaEV81,66,reading,1766433727790.0,1766433731717.0,3927.0
66cdf006dc37b68c08c84ac5,8oGYYKjEy5AT1fjaEV81,67,chat,1766433731717.0,1766433732074.0,357.0
66cdf006dc37b68c08c84ac5,8oGYYKjEy5AT1fjaEV81,68,reading,1766433732074.0,1766433740306.0,8232.0
66cdf006dc37b68c08c84ac5,8oGYYKjEy5AT1fjaEV81,69,chat,1766433740306.0,1766433741090.0,784.0
66cdf006dc37b68c08c84ac5,8oGYYKjEy5AT1fjaEV81,70,reading,1766433741090.0,1766433762439.0,21349.0
66cdf006dc37b68c08c84ac5,8oGYYKjEy5AT1fjaEV81,71,chat,1766433762439.0,1766433762657.0,218.0
66cdf006dc37b68c08c84ac5,8oGYYKjEy5AT1fjaEV81,72,reading,1766433762657.0,1766433769454.0,6797.0
66cdf006dc37b68c08c84ac5,8oGYYKjEy5AT1fjaEV81,73,chat,1766433769454.0,1766433880605.0,111151.0
66cdf006dc37b68c08c84ac5,8oGYYKjEy5AT1fjaEV81,74,reading,1766433880605.0,1766433891593.0,10988.0
66cdf006dc37b68c08c84ac5,8oGYYKjEy5AT1fjaEV81,75,chat,1766433891593.0,1766433951471.0,59878.0
66cdf006dc37b68c08c84ac5,8oGYYKjEy5AT1fjaEV81,76,reading,1766433951471.0,1766433952100.0,629.0
66cdf006dc37b68c08c84ac5,8oGYYKjEy5AT1fjaEV81,77,chat,1766433952100.0,1766433952289.0,189.0
66cdf006dc37b68c08c84ac5,8oGYYKjEy5AT1fjaEV81,78,reading,1766433952289.0,1766433957877.0,5588.0
66cdf006dc37b68c08c84ac5,8oGYYKjEy5AT1fjaEV81,79,chat,1766433957877.0,1766433959617.0,1740.0
66cdf006dc37b68c08c84ac5,8oGYYKjEy5AT1fjaEV81,80,reading,1766433959617.0,1766433961462.0,1845.0
66cdf006dc37b68c08c84ac5,8oGYYKjEy5AT1fjaEV81,81,chat,1766433961462.0,1766433962384.0,922.0
66cdf006dc37b68c08c84ac5,8oGYYKjEy5AT1fjaEV81,82,reading,1766433962384.0,1766433970126.0,7742.0
66cdf006dc37b68c08c84ac5,8oGYYKjEy5AT1fjaEV81,83,chat,1766433970126.0,1766433970165.0,39.0
66cdf006dc37b68c08c84ac5,8oGYYKjEy5AT1fjaEV81,84,reading,1766433970165.0,1766434210745.0,240580.0
66cdf006dc37b68c08c84ac5,8oGYYKjEy5AT1fjaEV81,85,chat,1766434210745.0,1766434238931.0,28186.0
66d470efae87ffb63c6ee75b,XvZ9q1Q26oPEUZczfwn1,0,reading,1766482181083.0,1766482184198.0,3115.0
66d470efae87ffb63c6ee75b,XvZ9q1Q26oPEUZczfwn1,1,chat,1766482184198.0,1766482185564.0,1366.0
66d470efae87ffb63c6ee75b,XvZ9q1Q26oPEUZczfwn1,2,reading,1766482185564.0,1766482190065.0,4501.0
66d470efae87ffb63c6ee75b,XvZ9q1Q26oPEUZczfwn1,3,chat,1766482190065.0,1766482190381.0,316.0
66d470efae87ffb63c6ee75b,XvZ9q1Q26oPEUZczfwn1,4,reading,1766482190381.0,1766482410733.0,220352.0
66d470efae87ffb63c6ee75b,XvZ9q1Q26oPEUZczfwn1,5,chat,1766482410733.0,1766482696715.0,285982.0
66d470efae87ffb63c6ee75b,XvZ9q1Q26oPEUZczfwn1,6,reading,1766482696715.0,1766482725181.0,28466.0
66d470efae87ffb63c6ee75b,XvZ9q1Q26oPEUZczfwn1,7,chat,1766482725181.0,1766482725231.0,50.0
66d470efae87ffb63c6ee75b,XvZ9q1Q26oPEUZczfwn1,8,reading,1766482725231.0,1766483152965.0,427734.0
66d470efae87ffb63c6ee75b,XvZ9q1Q26oPEUZczfwn1,9,chat,1766483152965.0,1766483154248.0,1283.0
66d470efae87ffb63c6ee75b,XvZ9q1Q26oPEUZczfwn1,10,reading,1766483154248.0,1766483507032.0,352784.0
66d753769fda18f114e0e534,Rsq1UrIhWjscgFV84Bwh,0,reading,1766406547758.0,1766406718234.0,170476.0
66d753769fda18f114e0e534,Rsq1UrIhWjscgFV84Bwh,1,chat,1766406718234.0,1766406720582.0,2348.0
66d753769fda18f114e0e534,Rsq1UrIhWjscgFV84Bwh,2,reading,1766406720582.0,1766406723499.0,2917.0
66d753769fda18f114e0e534,Rsq1UrIhWjscgFV84Bwh,3,chat,1766406723499.0,1766406736151.0,12652.0
66d753769fda18f114e0e534,Rsq1UrIhWjscgFV84Bwh,4,reading,1766406736151.0,1766406859417.0,123266.0
66d753769fda18f114e0e534,Rsq1UrIhWjscgFV84Bwh,5,chat,1766406859417.0,1766407574967.0,715550.0
66d753769fda18f114e0e534,Rsq1UrIhWjscgFV84Bwh,6,reading,1766407574967.0,1766407575078.0,111.0
66d753769fda18f114e0e534,Rsq1UrIhWjscgFV84Bwh,7,chat,1766407575078.0,1766407575347.0,269.0
66d753769fda18f114e0e534,Rsq1UrIhWjscgFV84Bwh,8,reading,1766407575347.0,1766407577314.0,1967.0
66d753769fda18f114e0e534,Rsq1UrIhWjscgFV84Bwh,9,chat,1766407577314.0,1766407577853.0,539.0
66d753769fda18f114e0e534,Rsq1UrIhWjscgFV84Bwh,10,reading,1766407577853.0,1766407607046.0,29193.0
66d753769fda18f114e0e534,Rsq1UrIhWjscgFV84Bwh,11,chat,1766407607046.0,1766407665539.0,58493.0
66d753769fda18f114e0e534,Rsq1UrIhWjscgFV84Bwh,12,reading,1766407665539.0,1766407849354.0,183815.0
66d753769fda18f114e0e534,Rsq1UrIhWjscgFV84Bwh,13,chat,1766407849354.0,1766407850535.0,1181.0
66d753769fda18f114e0e534,Rsq1UrIhWjscgFV84Bwh,14,reading,1766407850535.0,1766407927729.0,77194.0
66d753769fda18f114e0e534,Rsq1UrIhWjscgFV84Bwh,15,chat,1766407927729.0,1766408053262.0,125533.0
66d921d24ea620ae6b29d74b,0jfyW2yC02vnNyvPBdiw,0,reading,1766172397234.0,1766173169780.0,772546.0
66d921d24ea620ae6b29d74b,0jfyW2yC02vnNyvPBdiw,1,chat,1766173169780.0,1766173170195.0,415.0
66d921d24ea620ae6b29d74b,0jfyW2yC02vnNyvPBdiw,2,reading,1766173170195.0,1766173362029.0,191834.0
66d921d24ea620ae6b29d74b,0jfyW2yC02vnNyvPBdiw,3,chat,1766173362029.0,1766173362562.0,533.0
66d921d24ea620ae6b29d74b,0jfyW2yC02vnNyvPBdiw,4,reading,1766173362562.0,1766173514014.0,151452.0
66d921d24ea620ae6b29d74b,0jfyW2yC02vnNyvPBdiw,5,chat,1766173514014.0,1766173521480.0,7466.0
66d921d24ea620ae6b29d74b,0jfyW2yC02vnNyvPBdiw,6,reading,1766173521480.0,1766173571817.0,50337.0
66d921d24ea620ae6b29d74b,0jfyW2yC02vnNyvPBdiw,7,chat,1766173571817.0,1766173575282.0,3465.0
66d921d24ea620ae6b29d74b,0jfyW2yC02vnNyvPBdiw,8,reading,1766173575282.0,1766173671253.0,95971.0
66e04b2f9cd94406f2da8f42,XixJpaLZOwesdleeMjKp,0,reading,1766486032949.0,1766486100720.0,67771.0
66e04b2f9cd94406f2da8f42,XixJpaLZOwesdleeMjKp,1,chat,1766486100720.0,1766486116706.0,15986.0
66e04b2f9cd94406f2da8f42,XixJpaLZOwesdleeMjKp,2,reading,1766486116706.0,1766486128184.0,11478.0
66e04b2f9cd94406f2da8f42,XixJpaLZOwesdleeMjKp,3,chat,1766486128184.0,1766486134574.0,6390.0
66e04b2f9cd94406f2da8f42,XixJpaLZOwesdleeMjKp,4,reading,1766486134574.0,1766486249384.0,114810.0
66e04b2f9cd94406f2da8f42,XixJpaLZOwesdleeMjKp,5,chat,1766486249384.0,1766486252454.0,3070.0
66e04b2f9cd94406f2da8f42,XixJpaLZOwesdleeMjKp,6,reading,1766486252454.0,1766486375407.0,122953.0
66e04b2f9cd94406f2da8f42,XixJpaLZOwesdleeMjKp,7,chat,1766486375407.0,1766486376741.0,1334.0
66e04b2f9cd94406f2da8f42,XixJpaLZOwesdleeMjKp,8,reading,1766486376741.0,1766486477920.0,101179.0
66e04b2f9cd94406f2da8f42,XixJpaLZOwesdleeMjKp,9,chat,1766486477920.0,1766486480190.0,2270.0
66e04b2f9cd94406f2da8f42,XixJpaLZOwesdleeMjKp,10,reading,1766486480190.0,1766486615538.0,135348.0
66e04b2f9cd94406f2da8f42,XixJpaLZOwesdleeMjKp,11,chat,1766486615538.0,1766486621144.0,5606.0
66e04b2f9cd94406f2da8f42,XixJpaLZOwesdleeMjKp,12,reading,1766486621144.0,1766486876876.0,255732.0
66e04b2f9cd94406f2da8f42,XixJpaLZOwesdleeMjKp,13,chat,1766486876876.0,1766486882232.0,5356.0
66e04b2f9cd94406f2da8f42,XixJpaLZOwesdleeMjKp,14,reading,1766486882232.0,1766487514149.0,631917.0
66e1fe0eef87e2486f0f4ca1,IY800byYR7z5VQdsCLSN,0,reading,1766302621808.0,1766306062575.0,3440767.0
66e3151584ce7d01596d194a,1RvazM1mZ5ZuHWrpf2Hl,0,reading,1766194873749.0,1766194875489.0,1740.0
66e3151584ce7d01596d194a,1RvazM1mZ5ZuHWrpf2Hl,1,chat,1766194875489.0,1766194880050.0,4561.0
66e3151584ce7d01596d194a,1RvazM1mZ5ZuHWrpf2Hl,2,reading,1766194880050.0,1766194888832.0,8782.0
66e3151584ce7d01596d194a,1RvazM1mZ5ZuHWrpf2Hl,3,chat,1766194888832.0,1766194889760.0,928.0
66e3151584ce7d01596d194a,1RvazM1mZ5ZuHWrpf2Hl,4,reading,1766194889760.0,1766194894235.0,4475.0
66e3151584ce7d01596d194a,1RvazM1mZ5ZuHWrpf2Hl,5,chat,1766194894235.0,1766194904660.0,10425.0
66e3151584ce7d01596d194a,1RvazM1mZ5ZuHWrpf2Hl,6,reading,1766194904660.0,1766194916179.0,11519.0
66e3151584ce7d01596d194a,1RvazM1mZ5ZuHWrpf2Hl,7,chat,1766194916179.0,1766194933171.0,16992.0
66e3151584ce7d01596d194a,1RvazM1mZ5ZuHWrpf2Hl,8,reading,1766194933171.0,1766194953304.0,20133.0
66e3151584ce7d01596d194a,1RvazM1mZ5ZuHWrpf2Hl,9,chat,1766194953304.0,1766194970965.0,17661.0
66e3151584ce7d01596d194a,1RvazM1mZ5ZuHWrpf2Hl,10,reading,1766194970965.0,1766194979122.0,8157.0
66e3151584ce7d01596d194a,1RvazM1mZ5ZuHWrpf2Hl,11,chat,1766194979122.0,1766194979501.0,379.0
66e3151584ce7d01596d194a,1RvazM1mZ5ZuHWrpf2Hl,12,reading,1766194979501.0,1766194983482.0,3981.0
66e3151584ce7d01596d194a,1RvazM1mZ5ZuHWrpf2Hl,13,chat,1766194983482.0,1766195012411.0,28929.0
66e3151584ce7d01596d194a,1RvazM1mZ5ZuHWrpf2Hl,14,reading,1766195012411.0,1766195077692.0,65281.0
66e3151584ce7d01596d194a,1RvazM1mZ5ZuHWrpf2Hl,15,chat,1766195077692.0,1766195096246.0,18554.0
66e3151584ce7d01596d194a,1RvazM1mZ5ZuHWrpf2Hl,16,reading,1766195096246.0,1766195099247.0,3001.0
66e3151584ce7d01596d194a,1RvazM1mZ5ZuHWrpf2Hl,17,chat,1766195099247.0,1766195130660.0,31413.0
66e3151584ce7d01596d194a,1RvazM1mZ5ZuHWrpf2Hl,18,reading,1766195130660.0,1766195133157.0,2497.0
66e3151584ce7d01596d194a,1RvazM1mZ5ZuHWrpf2Hl,19,chat,1766195133157.0,1766195148283.0,15126.0
66e3151584ce7d01596d194a,1RvazM1mZ5ZuHWrpf2Hl,20,reading,1766195148283.0,1766195152897.0,4614.0
66e3151584ce7d01596d194a,1RvazM1mZ5ZuHWrpf2Hl,21,chat,1766195152897.0,1766195171146.0,18249.0
66e3151584ce7d01596d194a,1RvazM1mZ5ZuHWrpf2Hl,22,reading,1766195171146.0,1766195180222.0,9076.0
66e3151584ce7d01596d194a,1RvazM1mZ5ZuHWrpf2Hl,23,chat,1766195180222.0,1766195211049.0,30827.0
66e3151584ce7d01596d194a,1RvazM1mZ5ZuHWrpf2Hl,24,reading,1766195211049.0,1766195218845.0,7796.0
66e3151584ce7d01596d194a,1RvazM1mZ5ZuHWrpf2Hl,25,chat,1766195218845.0,1766195237905.0,19060.0
66e3151584ce7d01596d194a,1RvazM1mZ5ZuHWrpf2Hl,26,reading,1766195237905.0,1766195248246.0,10341.0
66e3151584ce7d01596d194a,1RvazM1mZ5ZuHWrpf2Hl,27,chat,1766195248246.0,1766195249879.0,1633.0
66e3151584ce7d01596d194a,1RvazM1mZ5ZuHWrpf2Hl,28,reading,1766195249879.0,1766195260171.0,10292.0
66e3151584ce7d01596d194a,1RvazM1mZ5ZuHWrpf2Hl,29,chat,1766195260171.0,1766195282891.0,22720.0
66e3151584ce7d01596d194a,1RvazM1mZ5ZuHWrpf2Hl,30,reading,1766195282891.0,1766195287735.0,4844.0
66e3151584ce7d01596d194a,1RvazM1mZ5ZuHWrpf2Hl,31,chat,1766195287735.0,1766195288119.0,384.0
66e3151584ce7d01596d194a,1RvazM1mZ5ZuHWrpf2Hl,32,reading,1766195288119.0,1766195297405.0,9286.0
66e3151584ce7d01596d194a,1RvazM1mZ5ZuHWrpf2Hl,33,chat,1766195297405.0,1766195319354.0,21949.0
66e3151584ce7d01596d194a,1RvazM1mZ5ZuHWrpf2Hl,34,reading,1766195319354.0,1766195325416.0,6062.0
66e3151584ce7d01596d194a,1RvazM1mZ5ZuHWrpf2Hl,35,chat,1766195325416.0,1766195326052.0,636.0
66e3151584ce7d01596d194a,1RvazM1mZ5ZuHWrpf2Hl,36,reading,1766195326052.0,1766195326460.0,408.0
66e3151584ce7d01596d194a,1RvazM1mZ5ZuHWrpf2Hl,37,chat,1766195326460.0,1766195344941.0,18481.0
66e3151584ce7d01596d194a,1RvazM1mZ5ZuHWrpf2Hl,38,reading,1766195344941.0,1766195348816.0,3875.0
66e3151584ce7d01596d194a,1RvazM1mZ5ZuHWrpf2Hl,39,chat,1766195348816.0,1766195349231.0,415.0
66e3151584ce7d01596d194a,1RvazM1mZ5ZuHWrpf2Hl,40,reading,1766195349231.0,1766195352318.0,3087.0
66e3151584ce7d01596d194a,1RvazM1mZ5ZuHWrpf2Hl,41,chat,1766195352318.0,1766195367902.0,15584.0
66e3151584ce7d01596d194a,1RvazM1mZ5ZuHWrpf2Hl,42,reading,1766195367902.0,1766195371770.0,3868.0
66e3151584ce7d01596d194a,1RvazM1mZ5ZuHWrpf2Hl,43,chat,1766195371770.0,1766195397915.0,26145.0
66e3151584ce7d01596d194a,1RvazM1mZ5ZuHWrpf2Hl,44,reading,1766195397915.0,1766195402695.0,4780.0
66e3151584ce7d01596d194a,1RvazM1mZ5ZuHWrpf2Hl,45,chat,1766195402695.0,1766195423903.0,21208.0
66e3151584ce7d01596d194a,1RvazM1mZ5ZuHWrpf2Hl,46,reading,1766195423903.0,1766195432215.0,8312.0
66e3151584ce7d01596d194a,1RvazM1mZ5ZuHWrpf2Hl,47,chat,1766195432215.0,1766195448227.0,16012.0
66e3151584ce7d01596d194a,1RvazM1mZ5ZuHWrpf2Hl,48,reading,1766195448227.0,1766195491182.0,42955.0
66e3151584ce7d01596d194a,1RvazM1mZ5ZuHWrpf2Hl,49,chat,1766195491182.0,1766195491364.0,182.0
66e3151584ce7d01596d194a,1RvazM1mZ5ZuHWrpf2Hl,50,reading,1766195491364.0,1766195497776.0,6412.0
66e3151584ce7d01596d194a,1RvazM1mZ5ZuHWrpf2Hl,51,chat,1766195497776.0,1766195511228.0,13452.0
66e3151584ce7d01596d194a,1RvazM1mZ5ZuHWrpf2Hl,52,reading,1766195511228.0,1766195513813.0,2585.0
66e3151584ce7d01596d194a,1RvazM1mZ5ZuHWrpf2Hl,53,chat,1766195513813.0,1766195579849.0,66036.0
66e3151584ce7d01596d194a,1RvazM1mZ5ZuHWrpf2Hl,54,reading,1766195579849.0,1766195765693.0,185844.0
66e3151584ce7d01596d194a,1RvazM1mZ5ZuHWrpf2Hl,55,chat,1766195765693.0,1766195781565.0,15872.0
66e3151584ce7d01596d194a,1RvazM1mZ5ZuHWrpf2Hl,56,reading,1766195781565.0,1766195784719.0,3154.0
66e3151584ce7d01596d194a,1RvazM1mZ5ZuHWrpf2Hl,57,chat,1766195784719.0,1766195810177.0,25458.0
66e3151584ce7d01596d194a,1RvazM1mZ5ZuHWrpf2Hl,58,reading,1766195810177.0,1766195815382.0,5205.0
66e3151584ce7d01596d194a,1RvazM1mZ5ZuHWrpf2Hl,59,chat,1766195815382.0,1766195860610.0,45228.0
66e3151584ce7d01596d194a,1RvazM1mZ5ZuHWrpf2Hl,60,reading,1766195860610.0,1766195860967.0,357.0
66e3151584ce7d01596d194a,1RvazM1mZ5ZuHWrpf2Hl,61,chat,1766195860967.0,1766195861213.0,246.0
66e3151584ce7d01596d194a,1RvazM1mZ5ZuHWrpf2Hl,62,reading,1766195861213.0,1766195883769.0,22556.0
66e3151584ce7d01596d194a,1RvazM1mZ5ZuHWrpf2Hl,63,chat,1766195883769.0,1766195921172.0,37403.0
66e3151584ce7d01596d194a,1RvazM1mZ5ZuHWrpf2Hl,64,reading,1766195921172.0,1766195921988.0,816.0
66e3151584ce7d01596d194a,1RvazM1mZ5ZuHWrpf2Hl,65,chat,1766195921988.0,1766195922363.0,375.0
66e3151584ce7d01596d194a,1RvazM1mZ5ZuHWrpf2Hl,66,reading,1766195922363.0,1766196478694.0,556331.0
66e4fc9c0c958246837a6941,pIBCjPQnnG4WnHdmNjOT,0,reading,1766237692272.0,1766237808938.0,116666.0
66e4fc9c0c958246837a6941,pIBCjPQnnG4WnHdmNjOT,1,chat,1766237808938.0,1766238015451.0,206513.0
66e4fc9c0c958246837a6941,pIBCjPQnnG4WnHdmNjOT,2,reading,1766238015451.0,1766238018956.0,3505.0
66e4fc9c0c958246837a6941,pIBCjPQnnG4WnHdmNjOT,3,chat,1766238018956.0,1766238153158.0,134202.0
66e4fc9c0c958246837a6941,pIBCjPQnnG4WnHdmNjOT,4,reading,1766238153158.0,1766238952468.0,799310.0
66e4fc9c0c958246837a6941,pIBCjPQnnG4WnHdmNjOT,5,chat,1766238952468.0,1766239019540.0,67072.0
66e84a9aeb1250e4e671ae2c,KPpkKRjHa4iZESIDkIFL,0,reading,1766397853662.0,1766397865587.0,11925.0
66e84a9aeb1250e4e671ae2c,KPpkKRjHa4iZESIDkIFL,1,chat,1766397865587.0,1766397869417.0,3830.0
66e84a9aeb1250e4e671ae2c,KPpkKRjHa4iZESIDkIFL,2,reading,1766397869417.0,1766397885236.0,15819.0
66e84a9aeb1250e4e671ae2c,KPpkKRjHa4iZESIDkIFL,3,chat,1766397885236.0,1766397887657.0,2421.0
66e84a9aeb1250e4e671ae2c,KPpkKRjHa4iZESIDkIFL,4,reading,1766397887657.0,1766397889232.0,1575.0
66e84a9aeb1250e4e671ae2c,KPpkKRjHa4iZESIDkIFL,5,chat,1766397889232.0,1766397919355.0,30123.0
66e84a9aeb1250e4e671ae2c,KPpkKRjHa4iZESIDkIFL,6,reading,1766397919355.0,1766397922919.0,3564.0
66e84a9aeb1250e4e671ae2c,KPpkKRjHa4iZESIDkIFL,7,chat,1766397922919.0,1766397948362.0,25443.0
66e84a9aeb1250e4e671ae2c,KPpkKRjHa4iZESIDkIFL,8,reading,1766397948362.0,1766398884460.0,936098.0
66e84a9aeb1250e4e671ae2c,KPpkKRjHa4iZESIDkIFL,9,chat,1766398884460.0,1766399716700.0,832240.0
